@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric

@data
9063,'2019/07/08 18:20:51:888',25,271.557678,223.987396,56.172077,245.810791,260.734009,74.596237,222.965012,303.66452,77.37072,235.859207,334.962738,75.0037,242.83194,367.088562,67.145821,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9064,'2019/07/08 18:20:51:950',25,270.16626,224.029388,56.090958,242.900711,260.520935,74.548294,220.650574,303.204651,77.356705,235.285355,334.98056,75.030182,242.606049,367.025726,67.223206,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9065,'2019/07/08 18:20:52:000',25,269.0354,223.928406,55.979939,241.0867,260.266418,74.527382,219.032181,303.125671,77.357567,234.444687,334.958862,75.054947,242.630615,367.236084,67.243477,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9066,'2019/07/08 18:20:52:059',25,267.781555,224.243591,55.997131,239.386581,260.659546,74.579407,219.093323,304.259094,77.417526,234.001953,335.587616,75.077042,243.858322,368.12439,67.199501,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9067,'2019/07/08 18:20:52:119',25,266.132751,224.767151,56.12706,236.804581,261.268188,74.662598,217.560883,305.419342,77.468895,232.824692,336.645081,75.088745,244.118332,369.474426,67.085342,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9068,'2019/07/08 18:20:52:169',25,264.271057,225.67453,56.273582,234.355942,262.689941,74.752731,215.806488,307.361816,77.466805,231.504181,338.326843,75.029091,244.05397,371.066681,66.922234,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9069,'2019/07/08 18:20:52:222',25,261.881042,227.260315,56.585308,232.054932,264.800903,74.92186,214.69017,309.690247,77.547173,230.790237,340.54007,75.03289,244.419647,373.058228,66.826035,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9070,'2019/07/08 18:20:52:286',25,258.02478,230.431366,56.786758,228.143372,268.767456,75.068275,210.779617,313.251099,77.561249,229.496246,344.562836,75.01284,244.269196,376.616821,66.761612,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9071,'2019/07/08 18:20:52:358',25,254.520462,233.922485,57.029526,224.700958,272.885803,75.239021,209.490723,317.423981,77.6866,229.545135,348.771698,75.075417,245.716644,380.330902,66.795242,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9072,'2019/07/08 18:20:52:423',25,251.73053,237.706848,57.505116,222.680237,276.504486,75.376709,208.840942,320.960327,77.729492,230.948868,352.598602,75.012161,247.161011,383.424133,66.671684,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9073,'2019/07/08 18:20:52:484',25,260.803772,241.945435,58.500282,221.536728,279.601776,75.606522,208.959366,324.045837,77.838104,231.564972,355.456909,75.00206,248.27655,385.848602,66.546066,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9074,'2019/07/08 18:20:52:548',25,262.040619,244.774246,59.038483,220.735214,281.954559,75.776405,208.369293,325.897186,77.909225,231.672409,357.115906,75.023689,248.807632,387.299164,66.524254,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9075,'2019/07/08 18:20:52:605',25,260.12146,246.035599,59.188309,220.740616,283.721375,75.861862,209.866531,327.645996,77.940201,232.888702,358.338593,75.020607,251.043808,388.405823,66.482162,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9076,'2019/07/08 18:20:52:667',25,261.280304,247.007721,59.333382,220.277161,284.943848,75.908432,211.185959,329.15033,77.966728,233.635559,359.250366,75.03772,252.598251,389.281799,66.48407,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9077,'2019/07/08 18:20:52:718',25,262.30304,247.888885,59.479168,220.235779,285.399628,75.941612,211.832764,329.829559,77.996452,233.942551,359.599457,75.073044,253.239365,389.649109,66.5215,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9078,'2019/07/08 18:20:52:771',25,262.310486,248.51561,59.594852,220.378403,285.792542,76.003922,212.335022,330.477539,78.044449,234.137604,360.003662,75.117241,253.739197,390.082581,66.545845,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9079,'2019/07/08 18:20:52:846',25,262.436127,248.903687,59.648754,220.509872,285.757111,76.033112,212.328812,330.772797,78.080505,233.96524,360.160248,75.164322,253.900909,390.413574,66.571671,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9080,'2019/07/08 18:20:52:925',25,256.866699,248.66011,59.479919,220.407822,285.870422,76.036194,212.561279,331.239197,78.094162,234.24472,360.508301,75.179924,254.303055,390.768494,66.585785,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9081,'2019/07/08 18:20:52:983',25,248.735214,246.175705,58.82267,220.279251,285.880615,76.046677,211.946594,331.388855,78.100182,234.244278,360.8479,75.180099,253.820068,391.054901,66.583282,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9082,'2019/07/08 18:20:53:047',25,247.584885,245.670822,58.691708,220.405457,285.954529,76.061729,212.049789,331.605499,78.110558,234.590042,361.091248,75.179932,254.013123,391.286682,66.560768,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9083,'2019/07/08 18:20:53:119',25,254.796631,244.731628,58.619076,220.755478,286.135895,76.073051,212.639999,331.859009,78.116257,235.029633,361.314392,75.171051,254.733109,391.504333,66.52906,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9084,'2019/07/08 18:20:53:182',25,255.500946,243.866547,58.452736,221.282089,286.045929,76.062614,213.603348,331.537537,78.132874,236.142593,361.265594,75.1642,256.209717,391.496735,66.502586,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9085,'2019/07/08 18:20:53:244',25,255.146362,243.898468,58.41394,222.12886,286.108093,76.014191,214.929749,331.476776,78.093887,237.91748,361.368469,75.099648,258.270477,391.578491,66.412903,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9086,'2019/07/08 18:20:53:295',25,255.264603,243.718567,58.341991,222.930908,286.166168,75.974236,215.912415,331.40979,78.05806,239.179001,361.37616,75.048386,259.577942,391.534668,66.362061,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9087,'2019/07/08 18:20:53:366',25,255.156815,242.875092,58.186363,223.163162,285.940247,75.964996,215.737457,330.372467,78.084045,239.436859,361.129303,75.049484,259.537476,391.262146,66.387032,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9088,'2019/07/08 18:20:53:429',25,253.913834,241.371948,57.997871,223.275711,285.253998,75.995728,215.694351,329.245972,78.137863,239.675705,360.438568,75.087959,259.150391,390.443726,66.468903,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9089,'2019/07/08 18:20:53:493',25,253.268524,241.517487,58.185558,223.194077,284.490265,76.022232,215.330582,327.792786,78.203186,239.58432,359.6651,75.148376,258.822693,389.708496,66.554779,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9090,'2019/07/08 18:20:53:552',25,252.811905,241.515656,58.725052,222.859268,281.797119,76.030678,215.543045,325.3703,78.25943,240.157074,357.372375,75.195709,259.035339,387.360474,66.621506,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9091,'2019/07/08 18:20:53:598',25,252.526321,241.071411,58.917458,223.373978,279.584473,75.926994,215.808884,323.078918,78.186211,241.176758,355.370514,75.128304,259.945679,385.424286,66.550339,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9092,'2019/07/08 18:20:53:702',25,254.809387,243.067078,59.580135,225.031693,276.328644,75.800156,216.831116,319.679504,78.145782,242.414032,352.521881,75.12014,260.861664,382.765656,66.582352,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9093,'2019/07/08 18:20:53:749',25,256.419312,242.760834,59.710556,226.349335,274.463501,75.688354,218.05983,317.801208,78.054192,243.321655,350.602112,75.03334,261.36499,380.900208,66.512711,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9094,'2019/07/08 18:20:53:804',25,257.406189,242.244232,59.701111,227.306412,272.684418,75.56662,218.690201,315.913696,77.984795,243.793716,348.847168,74.996628,261.290161,379.227661,66.536324,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9095,'2019/07/08 18:20:53:845',25,257.828613,241.615845,59.715073,227.805801,271.341278,75.4795,218.935181,314.456543,77.910576,243.616165,347.291321,74.953362,261.028198,377.747986,66.538429,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9096,'2019/07/08 18:20:53:913',25,257.174744,240.639557,60.01963,227.551941,270.175049,75.581001,218.794983,313.257294,77.921783,243.117859,346.052399,74.88443,260.133575,376.260193,66.39241,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9097,'2019/07/08 18:20:53:968',25,256.698242,240.339355,60.204704,227.510254,270.109619,75.684067,218.692856,312.996368,77.952759,242.905533,345.802979,74.854118,259.719421,375.888,66.290833,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9098,'2019/07/08 18:20:54:032',25,256.260681,240.44278,60.364727,227.629333,270.196289,75.754196,218.622467,312.758057,77.963333,242.705872,345.636078,74.819641,259.353516,375.695496,66.192993,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9099,'2019/07/08 18:20:54:101',25,256.043884,240.627533,60.431362,227.714951,270.253296,75.779877,218.563354,312.584351,77.969772,242.673965,345.626526,74.804825,259.3125,375.673462,66.152306,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9100,'2019/07/08 18:20:54:150',25,255.80069,240.713043,60.459625,227.893204,270.064697,75.781921,218.542099,312.459229,77.977676,242.86412,345.686401,74.799545,259.431519,375.707977,66.134628,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9101,'2019/07/08 18:20:54:230',25,255.857529,241.082214,60.517567,228.668243,270.030029,75.806541,218.843353,312.686951,78.000748,243.21817,346.092773,74.796394,259.632874,376.032074,66.11248,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9102,'2019/07/08 18:20:54:295',25,255.533157,241.094421,60.552483,229.36879,270.127136,75.853508,219.028259,312.897858,78.026283,243.594421,346.431946,74.792465,259.954224,376.329407,66.072021,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?
9103,'2019/07/08 18:21:37:395',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9104,'2019/07/08 18:21:37:447',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9105,'2019/07/08 18:21:37:496',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9106,'2019/07/08 18:21:37:543',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9107,'2019/07/08 18:21:37:593',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9108,'2019/07/08 18:21:37:645',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9109,'2019/07/08 18:21:37:696',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9110,'2019/07/08 18:21:37:746',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9111,'2019/07/08 18:21:37:795',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9112,'2019/07/08 18:21:37:845',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9113,'2019/07/08 18:21:37:894',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9114,'2019/07/08 18:21:37:944',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9115,'2019/07/08 18:21:37:994',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9116,'2019/07/08 18:21:38:045',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9117,'2019/07/08 18:21:38:094',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9118,'2019/07/08 18:21:38:145',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9119,'2019/07/08 18:21:38:195',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9120,'2019/07/08 18:21:38:244',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9121,'2019/07/08 18:21:38:293',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9122,'2019/07/08 18:21:38:344',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9123,'2019/07/08 18:21:38:395',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9124,'2019/07/08 18:21:38:443',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9125,'2019/07/08 18:21:38:494',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9126,'2019/07/08 18:21:38:544',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9127,'2019/07/08 18:21:38:595',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9128,'2019/07/08 18:21:38:646',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9129,'2019/07/08 18:21:38:694',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9130,'2019/07/08 18:21:38:744',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9131,'2019/07/08 18:21:38:794',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9132,'2019/07/08 18:21:38:844',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9133,'2019/07/08 18:21:38:894',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9134,'2019/07/08 18:21:38:944',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9135,'2019/07/08 18:21:38:994',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9136,'2019/07/08 18:21:39:044',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9137,'2019/07/08 18:21:39:094',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9138,'2019/07/08 18:21:39:144',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9139,'2019/07/08 18:21:39:195',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9140,'2019/07/08 18:21:39:244',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9141,'2019/07/08 18:21:39:295',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9142,'2019/07/08 18:21:39:344',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9143,'2019/07/08 18:21:39:395',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9144,'2019/07/08 18:21:39:445',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9145,'2019/07/08 18:21:39:495',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9146,'2019/07/08 18:21:39:544',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9147,'2019/07/08 18:21:39:594',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9148,'2019/07/08 18:21:39:645',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9149,'2019/07/08 18:21:39:695',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9150,'2019/07/08 18:21:39:745',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9151,'2019/07/08 18:21:39:795',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9152,'2019/07/08 18:21:39:845',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9153,'2019/07/08 18:21:39:895',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9154,'2019/07/08 18:21:39:945',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9155,'2019/07/08 18:21:39:995',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9156,'2019/07/08 18:21:40:044',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9157,'2019/07/08 18:21:40:094',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9158,'2019/07/08 18:21:40:144',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9159,'2019/07/08 18:21:40:193',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9160,'2019/07/08 18:21:40:243',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9161,'2019/07/08 18:21:40:293',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9162,'2019/07/08 18:21:40:343',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9163,'2019/07/08 18:21:40:393',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9164,'2019/07/08 18:21:40:442',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9165,'2019/07/08 18:21:40:493',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9166,'2019/07/08 18:21:40:543',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9167,'2019/07/08 18:21:40:592',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9168,'2019/07/08 18:21:40:643',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9169,'2019/07/08 18:21:40:692',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9170,'2019/07/08 18:21:40:743',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9171,'2019/07/08 18:21:40:793',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9172,'2019/07/08 18:21:40:842',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9173,'2019/07/08 18:21:40:893',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9174,'2019/07/08 18:21:40:943',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9175,'2019/07/08 18:21:40:993',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9176,'2019/07/08 18:21:41:042',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9177,'2019/07/08 18:21:41:093',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9178,'2019/07/08 18:21:41:143',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9179,'2019/07/08 18:21:41:192',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9180,'2019/07/08 18:21:41:242',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9181,'2019/07/08 18:21:41:292',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9182,'2019/07/08 18:21:41:342',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9183,'2019/07/08 18:21:41:392',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9184,'2019/07/08 18:21:41:442',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9185,'2019/07/08 18:21:41:492',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9186,'2019/07/08 18:21:41:542',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9187,'2019/07/08 18:21:41:592',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9188,'2019/07/08 18:21:41:642',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
9189,'2019/07/08 18:21:41:692',26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?
